mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
0.5752			2.9320			0.4257			2.0013
0.5754			2.9383			0.4257			2.0013
0.5757			2.9445			0.4258			2.0013
0.5759			2.9508			0.4259			2.0013
0.5761			2.9570			0.4259			2.0013
0.5764			2.9633			0.4260			2.0013
0.5766			2.9695			0.4260			2.0013
0.5768			2.9758			0.4261			2.0013
0.5770			2.9820			0.4262			2.0013
0.5772			2.9883			0.4262			2.0014
0.5774			2.9945			0.4263			2.0014
0.5777			3.0005			0.4263			2.0014
0.5781			3.0067			0.4264			2.0014
0.5784			3.0130			0.4265			2.0014
0.5788			3.0192			0.4265			2.0014
0.5791			3.0255			0.4266			2.0014
0.5795			3.0317			0.4266			2.0014
0.5798			3.0380			0.4267			2.0014
0.5801			3.0442			0.4268			2.0014
0.5803			3.0505			0.4268			2.0014
0.5805			3.0567			0.4269			2.0014
0.5806			3.0630			0.4269			2.0014
0.5808			3.0692			0.4270			2.0014
0.5808			3.0755			0.4271			2.0014
0.5809			3.0817			0.4271			2.0014
0.5811			3.0880			0.4272			2.0014
0.5813			3.0942			0.4272			2.0014
0.5814			3.1002			0.4273			2.0014
0.5817			3.1064			0.4274			2.0014
0.5820			3.1127			0.4274			2.0014
0.5824			3.1189			0.4275			2.0014
0.5826			3.1252			0.4275			2.0014
0.5829			3.1314			0.4276			2.0014
0.5832			3.1377			0.4277			2.0014
0.5835			3.1436			0.4277			2.0014
0.5838			3.1496			0.4278			2.0014
0.5841			3.1555			0.4278			2.0014
0.5844			3.1615			0.4279			2.0014
0.5846			3.1677			0.4280			2.0014
0.5848			3.1740			0.4280			2.0014
0.5851			3.1799			0.4281			2.0015
0.5853			3.1859			0.4281			2.0015
0.5856			3.1918			0.4282			2.0015
0.5858			3.1974			0.4283			2.0015
0.5861			3.2030			0.4283			2.0015
0.5865			3.2085			0.4284			2.0015
0.5869			3.2145			0.4284			2.0015
0.5873			3.2200			0.4285			2.0015
0.5877			3.2256			0.4286			2.0015
0.5882			3.2311			0.4286			2.0015
0.5887			3.2371			0.4287			2.0015
0.5891			3.2426			0.4287			2.0015
0.5896			3.2486			0.4288			2.0015
0.5901			3.2545			0.4289			2.0015
0.5906			3.2605			0.4289			2.0015
0.5908			3.2664			0.4290			2.0015
0.5910			3.2720			0.4290			2.0015
0.5913			3.2780			0.4291			2.0015
0.5916			3.2839			0.4292			2.0015
0.5918			3.2895			0.4292			2.0015
0.5920			3.2954			0.4293			2.0015
0.5922			3.3010			0.4293			2.0015
0.5925			3.3069			0.4294			2.0015
0.5928			3.3129			0.4295			2.0015
0.5930			3.3188			0.4295			2.0015
0.5932			3.3248			0.4296			2.0015
0.5934			3.3303			0.4296			2.0015
0.5937			3.3363			0.4297			2.0015
0.5939			3.3422			0.4298			2.0016
0.5939			3.3436			0.4298			2.0016
0.5938			3.3492			0.4299			2.0016
0.5938			3.3506			0.4299			2.0016
0.5939			3.3561			0.4300			2.0016
0.5941			3.3621			0.4301			2.0016
0.5943			3.3676			0.4301			2.0016
0.5945			3.3732			0.4302			2.0016
0.5947			3.3788			0.4302			2.0016
0.5949			3.3843			0.4303			2.0016
0.5951			3.3903			0.4304			2.0016
0.5952			3.3962			0.4304			2.0016
0.5954			3.4022			0.4305			2.0016
0.5953			3.4077			0.4305			2.0016
0.5953			3.4137			0.4306			2.0016
0.5951			3.4196			0.4307			2.0016
0.5951			3.4256			0.4307			2.0016
0.5951			3.4315			0.4308			2.0016
0.5950			3.4375			0.4308			2.0016
0.5950			3.4430			0.4309			2.0016
0.5950			3.4486			0.4310			2.0016
0.5951			3.4541			0.4310			2.0016
0.5951			3.4597			0.4311			2.0016
0.5952			3.4653			0.4311			2.0016
0.5953			3.4708			0.4312			2.0016
0.5954			3.4764			0.4313			2.0016
0.5956			3.4819			0.4313			2.0016
0.5958			3.4875			0.4314			2.0017
0.5961			3.4930			0.4314			2.0017
0.5964			3.4986			0.4315			2.0017
0.5968			3.5041			0.4316			2.0017
0.5970			3.5097			0.4316			2.0017
0.5972			3.5157			0.4317			2.0017
0.5973			3.5216			0.4317			2.0017
0.5975			3.5276			0.4318			2.0017
0.5977			3.5335			0.4319			2.0017
0.5980			3.5395			0.4319			2.0017
0.5983			3.5454			0.4320			2.0017
0.5987			3.5514			0.4320			2.0017
0.5990			3.5573			0.4321			2.0017
0.5995			3.5633			0.4322			2.0017
0.5999			3.5688			0.4322			2.0017
0.6002			3.5748			0.4323			2.0017
0.6006			3.5810			0.4323			2.0017
0.6010			3.5870			0.4324			2.0017
0.6013			3.5898			0.4325			2.0017
0.6017			3.5929			0.4325			2.0017
0.6020			3.5985			0.4326			2.0017
0.6024			3.6040			0.4326			2.0017
0.6028			3.6096			0.4327			2.0017
0.6032			3.6152			0.4328			2.0017
0.6036			3.6211			0.4328			2.0017
0.6040			3.6267			0.4329			2.0018
0.6044			3.6322			0.4329			2.0018
0.6049			3.6378			0.4330			2.0018
0.6052			3.6433			0.4331			2.0018
0.6056			3.6489			0.4331			2.0018
0.6060			3.6548			0.4332			2.0018
0.6064			3.6604			0.4332			2.0018
0.6068			3.6663			0.4333			2.0018
0.6073			3.6723			0.4334			2.0018
0.6076			3.6783			0.4334			2.0018
0.6080			3.6842			0.4335			2.0018
0.6083			3.6898			0.4335			2.0018
0.6087			3.6953			0.4336			2.0018
0.6090			3.7009			0.4337			2.0018
0.6093			3.7064			0.4337			2.0018
0.6097			3.7120			0.4338			2.0018
0.6101			3.7179			0.4338			2.0018
0.6105			3.7239			0.4339			2.0018
0.6109			3.7298			0.4340			2.0018
0.6114			3.7354			0.4340			2.0018
0.6117			3.7410			0.4341			2.0018
0.6121			3.7465			0.4341			2.0018
0.6125			3.7521			0.4342			2.0018
0.6129			3.7576			0.4343			2.0018
0.6133			3.7636			0.4343			2.0019
0.6138			3.7663			0.4344			2.0019
0.6142			3.7719			0.4344			2.0019
0.6146			3.7769			0.4345			2.0019
0.6149			3.7819			0.4346			2.0019
0.6153			3.7875			0.4346			2.0019
0.6157			3.7930			0.4347			2.0019
0.6161			3.7958			0.4347			2.0019
0.6165			3.8013			0.4348			2.0019
0.6169			3.8069			0.4349			2.0019
0.6172			3.8101			0.4349			2.0019
0.6176			3.8160			0.4350			2.0019
0.6180			3.8216			0.4350			2.0019
0.6184			3.8271			0.4351			2.0019
0.6189			3.8331			0.4352			2.0019
0.6193			3.8390			0.4352			2.0019
0.6198			3.8446			0.4353			2.0019
0.6203			3.8474			0.4353			2.0019
0.6207			3.8529			0.4354			2.0019
0.6210			3.8585			0.4355			2.0019
0.6214			3.8640			0.4355			2.0019
0.6217			3.8690			0.4356			2.0019
0.6222			3.8746			0.4356			2.0019
0.6226			3.8796			0.4357			2.0020
0.6230			3.8846			0.4358			2.0020
0.6233			3.8896			0.4358			2.0020
0.6236			3.8946			0.4359			2.0020
0.6240			3.8996			0.4359			2.0020
0.6244			3.9046			0.4360			2.0020
0.6247			3.9102			0.4361			2.0020
0.6250			3.9161			0.4361			2.0020
0.6252			3.9217			0.4362			2.0020
0.6254			3.9244			0.4362			2.0020
0.6256			3.9300			0.4363			2.0020
0.6258			3.9356			0.4364			2.0020
0.6261			3.9406			0.4364			2.0020
0.6262			3.9456			0.4365			2.0020
0.6264			3.9511			0.4365			2.0020
0.6266			3.9567			0.4366			2.0020
0.6268			3.9622			0.4367			2.0020
0.6269			3.9672			0.4367			2.0020
0.6269			3.9722			0.4368			2.0020
0.6269			3.9772			0.4368			2.0020
0.6271			3.9828			0.4369			2.0020
0.6271			3.9878			0.4370			2.0021
0.6271			3.9928			0.4370			2.0021
0.6271			3.9978			0.4371			2.0021
0.6272			4.0028			0.4371			2.0021
0.6272			4.0078			0.4372			2.0021
0.6272			4.0119			0.4373			2.0021
0.6272			4.0161			0.4373			2.0021
0.6272			4.0203			0.4374			2.0021
0.6273			4.0244			0.4374			2.0021
0.6273			4.0294			0.4375			2.0021
0.6275			4.0322			0.4376			2.0021
0.6276			4.0364			0.4376			2.0021
0.6277			4.0406			0.4377			2.0021
0.6278			4.0433			0.4377			2.0021
0.6279			4.0461			0.4378			2.0021
0.6280			4.0489			0.4379			2.0021
0.6281			4.0517			0.4379			2.0021
0.6282			4.0544			0.4380			2.0021
0.6285			4.0656			0.4380			2.0021
0.6287			4.0767			0.4381			2.0021
0.6288			4.0878			0.4382			2.0021
0.6289			4.0989			0.4382			2.0022
0.6291			4.1100			0.4383			2.0022
0.6292			4.1225			0.4383			2.0022
0.6294			4.1350			0.4384			2.0022
0.6294			4.1475			0.4385			2.0022
0.6296			4.1517			0.4385			2.0022
0.6297			4.1650			0.4386			2.0022
0.6298			4.1692			0.4386			2.0022
0.6299			4.1817			0.4387			2.0022
0.6301			4.1867			0.4388			2.0022
0.6304			4.1908			0.4388			2.0022
0.6306			4.1950			0.4389			2.0022
0.6309			4.1978			0.4389			2.0022
0.6312			4.2006			0.4390			2.0022
0.6315			4.2047			0.4391			2.0022
0.6318			4.2075			0.4391			2.0022
0.6320			4.2103			0.4392			2.0022
0.6322			4.2131			0.4392			2.0022
0.6325			4.2242			0.4393			2.0022
0.6329			4.2269			0.4394			2.0022
0.6333			4.2297			0.4394			2.0023
0.6336			4.2325			0.4395			2.0023
0.6338			4.2353			0.4395			2.0023
0.6341			4.2381			0.4396			2.0023
0.6344			4.2408			0.4397			2.0023
0.6347			4.2436			0.4397			2.0023
0.6349			4.2464			0.4398			2.0023
0.6352			4.2492			0.4398			2.0023
0.6354			4.2603			0.4399			2.0023
0.6356			4.2631			0.4400			2.0023
0.6358			4.2658			0.4400			2.0023
0.6360			4.2686			0.4401			2.0023
