mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
						
0.5095		3.7492		0.4392		2.0132
0.5095		3.7506		0.4392		2.0133
0.5095		3.7519		0.4393		2.0134
0.5096		3.7587		0.4394		2.0135
0.5096		3.7654		0.4395		2.0136
0.5096		3.7721		0.4396		2.0137
0.5096		3.7789		0.4397		2.0138
0.5097		3.7856		0.4398		2.0139
0.5097		3.7922		0.4399		2.0140
0.5097		3.7989		0.4400		2.0141
0.5097		3.8056		0.4401		2.0142
0.5098		3.8122		0.4402		2.0143
0.5098		3.8188		0.4403		2.0144
0.5098		3.8254		0.4404		2.0145
0.5098		3.8320		0.4405		2.0146
0.5098		3.8386		0.4405		2.0147
0.5099		3.8452		0.4406		2.0148
0.5099		3.8517		0.4407		2.0149
0.5099		3.8583		0.4408		2.0150
0.5099		3.8648		0.4409		2.0151
0.5100		3.8713		0.4410		2.0152
0.5100		3.8778		0.4411		2.0153
0.5100		3.8843		0.4412		2.0154
0.5100		3.8908		0.4413		2.0155
0.5101		3.8972		0.4414		2.0156
0.5101		3.9037		0.4415		2.0157
0.5101		3.9101		0.4416		2.0159
0.5102		3.9165		0.4417		2.0160
0.5102		3.9229		0.4418		2.0161
0.5102		3.9293		0.4418		2.0162
0.5102		3.9357		0.4419		2.0163
0.5102		3.9421		0.4420		2.0164
0.5103		3.9484		0.4421		2.0165
0.5103		3.9547		0.4422		2.0166
0.5103		3.9611		0.4423		2.0168
0.5103		3.9674		0.4424		2.0169
0.5104		3.9737		0.4425		2.0170
0.5104		3.9800		0.4426		2.0171
0.5104		3.9862		0.4427		2.0172
0.5104		3.9925		0.4428		2.0173
0.5104		3.9987		0.4429		2.0175
0.5104		4.0050		0.4430		2.0176
0.5105		4.0112		0.4430		2.0177
0.5105		4.0174		0.4431		2.0178
0.5106		4.0236		0.4432		2.0180
0.5106		4.0298		0.4433		2.0181
0.5106		4.0308		0.4434		2.0182
0.5107		4.0369		0.4435		2.0183
0.5107		4.0431		0.4436		2.0185
0.5107		4.0492		0.4437		2.0186
0.5108		4.0553		0.4438		2.0187
0.5108		4.0614		0.4439		2.0188
0.5109		4.0675		0.4440		2.0190
0.5109		4.0736		0.4441		2.0191
0.5109		4.0797		0.4442		2.0192
0.5109		4.0858		0.4443		2.0194
0.5109		4.0918		0.4443		2.0195
0.5110		4.0927		0.4444		2.0196
0.5110		4.0988		0.4445		2.0198
0.5111		4.1048		0.4446		2.0199
0.5111		4.1108		0.4447		2.0201
0.5112		4.1168		0.4448		2.0202
